263.wav,Neutral
263.wav,Happy
263.wav,Happy
263.wav,Happy
263.wav,Happy
263.wav,Neutral
263.wav,Neutral
263.wav,Neutral
263.wav,Neutral
263.wav,Happy
264.wav,Neutral
264.wav,Happy
264.wav,Neutral
264.wav,Neutral
264.wav,Happy
264.wav,Neutral
264.wav,Neutral
264.wav,Happy
264.wav,Happy
264.wav,Happy
265.wav,Happy
265.wav,Angry
265.wav,Neutral
265.wav,Neutral
265.wav,Angry
265.wav,Happy
265.wav,Happy
265.wav,Neutral
265.wav,Happy
265.wav,Angry
266.wav,Neutral
266.wav,Neutral
266.wav,Neutral
266.wav,Neutral
266.wav,Neutral
266.wav,Neutral
266.wav,Neutral
266.wav,Neutral
266.wav,Neutral
266.wav,Neutral
267.wav,Neutral
267.wav,Sad
267.wav,Neutral
267.wav,Neutral
267.wav,Neutral
267.wav,Neutral
267.wav,Neutral
267.wav,Neutral
267.wav,Neutral
267.wav,Neutral
268.wav,Neutral
268.wav,Sad
268.wav,Sad
268.wav,Neutral
268.wav,Sad
268.wav,Neutral
268.wav,Neutral
268.wav,Happy
268.wav,Neutral
268.wav,Neutral
269.wav,Neutral
269.wav,Sad
269.wav,Happy
269.wav,Neutral
269.wav,Neutral
269.wav,Sad
269.wav,Happy
269.wav,Sad
269.wav,Neutral
269.wav,Happy
27.wav,Neutral
27.wav,Neutral
27.wav,Happy
27.wav,Angry
27.wav,Angry
27.wav,Angry
27.wav,Angry
27.wav,Angry
27.wav,Happy
27.wav,Angry
270.wav,Happy
270.wav,Sad
270.wav,Neutral
270.wav,Neutral
270.wav,Neutral
270.wav,Neutral
270.wav,Sad
270.wav,Neutral
270.wav,Happy
270.wav,Neutral
271.wav,Neutral
271.wav,Happy
271.wav,Neutral
271.wav,Neutral
271.wav,Happy
271.wav,Happy
271.wav,Neutral
271.wav,Neutral
271.wav,Neutral
271.wav,Neutral
272.wav,Neutral
272.wav,Neutral
272.wav,Neutral
272.wav,Neutral
272.wav,Happy
272.wav,Happy
272.wav,Neutral
272.wav,Happy
272.wav,Happy
272.wav,Neutral
273.wav,Neutral
273.wav,Neutral
273.wav,Neutral
273.wav,Neutral
273.wav,Happy
273.wav,Happy
273.wav,Happy
273.wav,Neutral
273.wav,Neutral
273.wav,Happy
274.wav,Neutral
274.wav,Sad
274.wav,Neutral
274.wav,Neutral
274.wav,Neutral
274.wav,Neutral
274.wav,Neutral
274.wav,Neutral
274.wav,Neutral
274.wav,Neutral
275.wav,Happy
275.wav,Neutral
275.wav,Neutral
275.wav,Neutral
275.wav,Sad
275.wav,Neutral
275.wav,Neutral
275.wav,Neutral
275.wav,Happy
275.wav,Sad
276.wav,Sad
276.wav,Happy
276.wav,Neutral
276.wav,Neutral
276.wav,Happy
276.wav,Sad
276.wav,Neutral
276.wav,Neutral
276.wav,Neutral
276.wav,Neutral
277.wav,Neutral
277.wav,Happy
277.wav,Neutral
277.wav,Neutral
277.wav,Neutral
277.wav,Neutral
277.wav,Neutral
277.wav,Sad
277.wav,Neutral
277.wav,Sad
278.wav,Neutral
278.wav,Neutral
278.wav,Neutral
278.wav,Sad
278.wav,Neutral
278.wav,Sad
278.wav,Happy
278.wav,Sad
278.wav,Neutral
278.wav,Sad
279.wav,Neutral
279.wav,Neutral
279.wav,Neutral
279.wav,Neutral
279.wav,Neutral
279.wav,Neutral
279.wav,Neutral
279.wav,Neutral
279.wav,Neutral
279.wav,Neutral
28.wav,Neutral
28.wav,Neutral
28.wav,Angry
28.wav,Neutral
28.wav,Happy
28.wav,Neutral
28.wav,Angry
28.wav,Happy
28.wav,Angry
28.wav,Angry
280.wav,Neutral
280.wav,Neutral
280.wav,Neutral
280.wav,Angry
280.wav,Happy
280.wav,Neutral
280.wav,Neutral
280.wav,Neutral
280.wav,Neutral
280.wav,Neutral
281.wav,Neutral
281.wav,Neutral
281.wav,Happy
281.wav,Sad
281.wav,Happy
281.wav,Neutral
281.wav,Neutral
281.wav,Happy
281.wav,Neutral
281.wav,Neutral
282.wav,Neutral
282.wav,Neutral
282.wav,Neutral
282.wav,Sad
282.wav,Sad
282.wav,Neutral
282.wav,Neutral
282.wav,Neutral
282.wav,Neutral
282.wav,Happy
283.wav,Happy
283.wav,Neutral
283.wav,Happy
283.wav,Sad
283.wav,Happy
283.wav,Neutral
283.wav,Happy
283.wav,Happy
283.wav,Neutral
283.wav,Neutral
284.wav,Sad
284.wav,Angry
284.wav,Sad
284.wav,Neutral
284.wav,Neutral
284.wav,Neutral
284.wav,Neutral
284.wav,Angry
284.wav,Neutral
284.wav,Neutral
285.wav,Neutral
285.wav,Neutral
285.wav,Neutral
285.wav,Sad
285.wav,Neutral
285.wav,Neutral
285.wav,Neutral
285.wav,Sad
285.wav,Happy
285.wav,Sad
29.wav,Sad
29.wav,Neutral
29.wav,Neutral
29.wav,Angry
29.wav,Angry
29.wav,Happy
29.wav,Angry
29.wav,Neutral
29.wav,Angry
29.wav,Neutral
3.wav,Neutral
3.wav,Neutral
3.wav,Angry
3.wav,Neutral
3.wav,Angry
3.wav,Happy
3.wav,Angry
3.wav,Angry
3.wav,Angry
3.wav,Angry
30.wav,Neutral
30.wav,Happy
30.wav,Neutral
30.wav,Happy
30.wav,Neutral
30.wav,Neutral
30.wav,Neutral
30.wav,Angry
30.wav,Neutral
30.wav,Happy
31.wav,Neutral
31.wav,Happy
31.wav,Neutral
31.wav,Neutral
31.wav,Angry
31.wav,Angry
31.wav,Angry
31.wav,Angry
31.wav,Angry
31.wav,Neutral
314.wav,Neutral
314.wav,Neutral
314.wav,Angry
314.wav,Neutral
314.wav,Neutral
314.wav,Neutral
314.wav,Neutral
314.wav,Neutral
314.wav,Neutral
314.wav,Angry
315.wav,Neutral
315.wav,Sad
315.wav,Neutral
315.wav,Sad
315.wav,Neutral
315.wav,Neutral
315.wav,Sad
315.wav,Sad
315.wav,Neutral
315.wav,Happy
316.wav,Sad
316.wav,Sad
316.wav,Angry
316.wav,Sad
316.wav,Sad
316.wav,Neutral
316.wav,Sad
316.wav,Angry
316.wav,Neutral
316.wav,Neutral
317.wav,Angry
317.wav,Happy
317.wav,Sad
317.wav,Sad
317.wav,Sad
317.wav,Neutral
317.wav,Sad
317.wav,Happy
317.wav,Neutral
317.wav,Neutral
318.wav,Happy
318.wav,Happy
318.wav,Neutral
318.wav,Angry
318.wav,Sad
318.wav,Angry
318.wav,Angry
318.wav,Happy
318.wav,Neutral
318.wav,Neutral
319.wav,Neutral
319.wav,Neutral
319.wav,Sad
319.wav,Happy
319.wav,Sad
319.wav,Sad
319.wav,Neutral
319.wav,Neutral
319.wav,Sad
319.wav,Happy
32.wav,Neutral
32.wav,Angry
32.wav,Neutral
32.wav,Angry
32.wav,Angry
32.wav,Neutral
32.wav,Angry
32.wav,Neutral
32.wav,Happy
32.wav,Angry
320.wav,Neutral
320.wav,Neutral
320.wav,Happy
320.wav,Neutral
320.wav,Neutral
320.wav,Sad
320.wav,Happy
320.wav,Angry
320.wav,Neutral
320.wav,Angry
321.wav,Angry
321.wav,Neutral
321.wav,Sad
321.wav,Angry
321.wav,Happy
321.wav,Happy
321.wav,Happy
321.wav,Happy
321.wav,Angry
321.wav,Happy
322.wav,Happy
322.wav,Happy
322.wav,Neutral
322.wav,Sad
322.wav,Angry
322.wav,Sad
322.wav,Neutral
322.wav,Happy
322.wav,Sad
322.wav,Angry
323.wav,Neutral
323.wav,Neutral
323.wav,Neutral
323.wav,Neutral
323.wav,Sad
323.wav,Neutral
323.wav,Neutral
323.wav,Happy
323.wav,Neutral
323.wav,Sad
324.wav,Neutral
324.wav,Neutral
324.wav,Neutral
324.wav,Neutral
324.wav,Neutral
324.wav,Sad
324.wav,Happy
324.wav,Neutral
324.wav,Neutral
324.wav,Happy
325.wav,Angry
325.wav,Angry
325.wav,Happy
325.wav,Sad
325.wav,Happy
325.wav,Neutral
325.wav,Neutral
325.wav,Angry
325.wav,Angry
325.wav,Angry
326.wav,Happy
326.wav,Sad
326.wav,Neutral
326.wav,Neutral
326.wav,Happy
326.wav,Angry
326.wav,Angry
326.wav,Happy
326.wav,Happy
326.wav,Neutral
327.wav,Sad
327.wav,Sad
327.wav,Neutral
327.wav,Angry
327.wav,Neutral
327.wav,Happy
327.wav,Neutral
327.wav,Sad
327.wav,Sad
327.wav,Neutral
33.wav,Neutral
33.wav,Angry
33.wav,Neutral
33.wav,Neutral
33.wav,Angry
33.wav,Angry
33.wav,Neutral
33.wav,Neutral
33.wav,Happy
33.wav,Angry
34.wav,Angry
34.wav,Neutral
34.wav,Neutral
34.wav,Happy
34.wav,Happy
34.wav,Neutral
34.wav,Neutral
34.wav,Happy
34.wav,Happy
34.wav,Neutral
35.wav,Neutral
35.wav,Sad
35.wav,Happy
35.wav,Neutral
35.wav,Angry
35.wav,Angry
35.wav,Angry
35.wav,Angry
35.wav,Happy
35.wav,Angry
36.wav,Happy
36.wav,Angry
36.wav,Sad
36.wav,Angry
36.wav,Sad
36.wav,Sad
36.wav,Neutral
36.wav,Neutral
36.wav,Angry
36.wav,Neutral
37.wav,Neutral
37.wav,Neutral
37.wav,Sad
37.wav,Neutral
37.wav,Neutral
37.wav,Neutral
37.wav,Sad
37.wav,Neutral
37.wav,Sad
37.wav,Neutral
38.wav,Neutral
38.wav,Angry
38.wav,Angry
38.wav,Neutral
38.wav,Angry
38.wav,Angry
38.wav,Neutral
38.wav,Angry
38.wav,Angry
38.wav,Happy
39.wav,Happy
39.wav,Neutral
39.wav,Angry
39.wav,Angry
39.wav,Angry
39.wav,Neutral
39.wav,Angry
39.wav,Angry
39.wav,Angry
39.wav,Happy
4.wav,Neutral
4.wav,Angry
4.wav,Happy
4.wav,Happy
4.wav,Angry
4.wav,Angry
4.wav,Angry
4.wav,Angry
4.wav,Angry
4.wav,Happy
40.wav,Happy
40.wav,Angry
40.wav,Angry
40.wav,Angry
40.wav,Angry
40.wav,Angry
40.wav,Angry
40.wav,Neutral
40.wav,Angry
40.wav,Angry
41.wav,Angry
41.wav,Happy
41.wav,Neutral
41.wav,Happy
41.wav,Angry
41.wav,Angry
41.wav,Angry
41.wav,Angry
41.wav,Happy
41.wav,Angry
414.wav,Happy
414.wav,Neutral
414.wav,Happy
414.wav,Happy
414.wav,Sad
414.wav,Happy
414.wav,Neutral
414.wav,Sad
414.wav,Neutral
414.wav,Neutral
415.wav,Sad
415.wav,Sad
415.wav,Sad
415.wav,Neutral
415.wav,Happy
415.wav,Sad
415.wav,Neutral
415.wav,Happy
415.wav,Happy
415.wav,Sad
416.wav,Neutral
416.wav,Sad
416.wav,Sad
416.wav,Sad
416.wav,Neutral
416.wav,Angry
416.wav,Sad
416.wav,Sad
416.wav,Happy
416.wav,Sad
417.wav,Neutral
417.wav,Sad
417.wav,Neutral
417.wav,Neutral
417.wav,Angry
417.wav,Happy
417.wav,Sad
417.wav,Sad
417.wav,Neutral
417.wav,Neutral
418.wav,Sad
418.wav,Neutral
418.wav,Angry
418.wav,Neutral
418.wav,Sad
418.wav,Sad
418.wav,Happy
418.wav,Neutral
418.wav,Angry
418.wav,Neutral
419.wav,Happy
419.wav,Neutral
419.wav,Neutral
419.wav,Sad
419.wav,Neutral
419.wav,Sad
419.wav,Sad
419.wav,Neutral
419.wav,Happy
419.wav,Happy
42.wav,Angry
42.wav,Angry
42.wav,Angry
42.wav,Angry
42.wav,Angry
42.wav,Angry
42.wav,Angry
42.wav,Neutral
42.wav,Angry
42.wav,Happy
420.wav,Happy
420.wav,Happy
420.wav,Neutral
420.wav,Neutral
420.wav,Happy
420.wav,Neutral
420.wav,Neutral
420.wav,Neutral
420.wav,Neutral
420.wav,Neutral
421.wav,Sad
421.wav,Neutral
421.wav,Angry
421.wav,Neutral
421.wav,Happy
421.wav,Happy
421.wav,Angry
421.wav,Angry
421.wav,Neutral
421.wav,Neutral
422.wav,Sad
422.wav,Sad
422.wav,Angry
422.wav,Happy
422.wav,Sad
422.wav,Sad
422.wav,Sad
422.wav,Neutral
422.wav,Happy
422.wav,Sad
423.wav,Neutral
423.wav,Neutral
423.wav,Angry
423.wav,Neutral
423.wav,Angry
423.wav,Neutral
423.wav,Neutral
423.wav,Neutral
423.wav,Neutral
423.wav,Sad
424.wav,Neutral
424.wav,Neutral
424.wav,Happy
424.wav,Neutral
424.wav,Angry
424.wav,Happy
424.wav,Neutral
424.wav,Neutral
424.wav,Neutral
424.wav,Neutral
425.wav,Neutral
425.wav,Angry
425.wav,Sad
425.wav,Happy
425.wav,Angry
425.wav,Angry
425.wav,Angry
425.wav,Happy
425.wav,Neutral
425.wav,Angry
426.wav,Sad
426.wav,Neutral
426.wav,Neutral
426.wav,Angry
426.wav,Neutral
426.wav,Neutral
426.wav,Angry
426.wav,Sad
426.wav,Angry
426.wav,Neutral
427.wav,Sad
427.wav,Neutral
427.wav,Neutral
427.wav,Happy
427.wav,Sad
427.wav,Angry
427.wav,Sad
427.wav,Neutral
427.wav,Neutral
427.wav,Neutral
43.wav,Angry
43.wav,Angry
43.wav,Angry
43.wav,Happy
43.wav,Angry
43.wav,Angry
43.wav,Neutral
43.wav,Angry
43.wav,Neutral
43.wav,Angry
44.wav,Angry
44.wav,Happy
44.wav,Angry
44.wav,Happy
44.wav,Angry
44.wav,Angry
44.wav,Angry
44.wav,Angry
44.wav,Neutral
44.wav,Angry
45.wav,Angry
45.wav,Neutral
45.wav,Neutral
45.wav,Happy
45.wav,Happy
45.wav,Happy
45.wav,Angry
45.wav,Angry
45.wav,Happy
45.wav,Angry
46.wav,Angry
46.wav,Neutral
46.wav,Angry
46.wav,Neutral
46.wav,Neutral
46.wav,Angry
46.wav,Angry
46.wav,Angry
46.wav,Neutral
46.wav,Neutral
47.wav,Happy
47.wav,Angry
47.wav,Neutral
47.wav,Angry
47.wav,Angry
47.wav,Neutral
47.wav,Angry
47.wav,Angry
47.wav,Angry
47.wav,Angry
48.wav,Neutral
48.wav,Neutral
48.wav,Happy
48.wav,Neutral
48.wav,Neutral
48.wav,Neutral
48.wav,Happy
48.wav,Neutral
48.wav,Neutral
48.wav,Happy
49.wav,Neutral
49.wav,Neutral
49.wav,Neutral
49.wav,Happy
49.wav,Neutral
49.wav,Neutral
49.wav,Angry
49.wav,Neutral
49.wav,Neutral
49.wav,Angry
5.wav,Neutral
5.wav,Angry
5.wav,Angry
5.wav,Angry
5.wav,Neutral
5.wav,Angry
5.wav,Angry
5.wav,Angry
5.wav,Happy
5.wav,Angry
50.wav,Angry
50.wav,Neutral
50.wav,Neutral
50.wav,Angry
50.wav,Happy
50.wav,Neutral
50.wav,Angry
50.wav,Neutral
50.wav,Angry
50.wav,Angry
51.wav,Happy
51.wav,Happy
51.wav,Angry
51.wav,Angry
51.wav,Angry
51.wav,Neutral
51.wav,Happy
51.wav,Angry
51.wav,Angry
51.wav,Happy
514.wav,Neutral
514.wav,Happy
514.wav,Angry
514.wav,Sad
514.wav,Neutral
514.wav,Neutral
514.wav,Sad
514.wav,Neutral
514.wav,Neutral
514.wav,Neutral
515.wav,Happy
515.wav,Neutral
515.wav,Sad
515.wav,Happy
515.wav,Angry
515.wav,Sad
515.wav,Happy
515.wav,Sad
515.wav,Sad
515.wav,Sad
516.wav,Sad
516.wav,Sad
516.wav,Neutral
516.wav,Neutral
516.wav,Sad
516.wav,Sad
516.wav,Sad
516.wav,Sad
516.wav,Sad
516.wav,Sad
517.wav,Happy
517.wav,Angry
517.wav,Happy
517.wav,Neutral
517.wav,Sad
517.wav,Neutral
517.wav,Happy
517.wav,Happy
517.wav,Sad
517.wav,Happy
518.wav,Angry
518.wav,Angry
518.wav,Angry
518.wav,Angry
518.wav,Angry
518.wav,Happy
518.wav,Neutral
518.wav,Angry
518.wav,Angry
518.wav,Happy
519.wav,Sad
519.wav,Neutral
519.wav,Sad
519.wav,Sad
519.wav,Sad
519.wav,Sad
519.wav,Sad
519.wav,Sad
519.wav,Neutral
519.wav,Sad
52.wav,Neutral
52.wav,Angry
52.wav,Happy
52.wav,Happy
52.wav,Angry
52.wav,Angry
52.wav,Happy
52.wav,Angry
52.wav,Angry
52.wav,Angry
520.wav,Neutral
520.wav,Sad
520.wav,Happy
520.wav,Neutral
520.wav,Neutral
520.wav,Neutral
520.wav,Neutral
520.wav,Neutral
520.wav,Sad
520.wav,Happy
521.wav,Happy
521.wav,Angry
521.wav,Happy
521.wav,Angry
521.wav,Happy
521.wav,Sad
521.wav,Happy
521.wav,Sad
521.wav,Happy
521.wav,Happy
522.wav,Sad
522.wav,Sad
522.wav,Sad
522.wav,Angry
522.wav,Happy
522.wav,Neutral
522.wav,Neutral
522.wav,Neutral
522.wav,Sad
522.wav,Sad
523.wav,Neutral
523.wav,Neutral
523.wav,Happy
523.wav,Neutral
523.wav,Neutral
523.wav,Neutral
523.wav,Neutral
523.wav,Neutral
523.wav,Sad
523.wav,Sad
524.wav,Happy
524.wav,Neutral
524.wav,Neutral
524.wav,Neutral
524.wav,Happy
524.wav,Neutral
524.wav,Happy
524.wav,Neutral
524.wav,Neutral
524.wav,Neutral
525.wav,Angry
525.wav,Happy
525.wav,Angry
525.wav,Angry
525.wav,Angry
525.wav,Angry
525.wav,Angry
525.wav,Angry
525.wav,Angry
525.wav,Angry
526.wav,Angry
526.wav,Angry
526.wav,Sad
526.wav,Angry
526.wav,Neutral
526.wav,Neutral
526.wav,Neutral
526.wav,Sad
526.wav,Neutral
526.wav,Neutral
527.wav,Sad
527.wav,Sad
527.wav,Sad
527.wav,Neutral
527.wav,Sad
527.wav,Neutral
527.wav,Sad
527.wav,Sad
527.wav,Neutral
527.wav,Happy
53.wav,Neutral
53.wav,Angry
53.wav,Angry
53.wav,Angry
53.wav,Angry
53.wav,Angry
53.wav,Angry
53.wav,Angry
53.wav,Angry
53.wav,Angry
54.wav,Angry
54.wav,Angry
54.wav,Angry
54.wav,Happy
54.wav,Angry
54.wav,Angry
54.wav,Angry
54.wav,Angry
54.wav,Angry
54.wav,Happy
55.wav,Angry
55.wav,Angry
55.wav,Angry
55.wav,Neutral
55.wav,Angry
55.wav,Neutral
55.wav,Angry
55.wav,Angry
55.wav,Happy
55.wav,Neutral
56.wav,Angry
56.wav,Angry
56.wav,Angry
56.wav,Angry
56.wav,Angry
56.wav,Angry
56.wav,Neutral
56.wav,Angry
56.wav,Angry
56.wav,Angry
6.wav,Happy
6.wav,Happy
6.wav,Neutral
6.wav,Happy
6.wav,Neutral
6.wav,Happy
6.wav,Happy
6.wav,Angry
6.wav,Happy
6.wav,Happy
6100.wav,Happy
6100.wav,Neutral
6100.wav,Sad
6100.wav,Sad
6100.wav,Sad
6100.wav,Neutral
6100.wav,Neutral
6100.wav,Neutral
6100.wav,Neutral
6100.wav,Neutral
6101.wav,Neutral
6101.wav,Sad
6101.wav,Happy
6101.wav,Neutral
6101.wav,Neutral
6101.wav,Neutral
6101.wav,Sad
6101.wav,Neutral
6101.wav,Neutral
6101.wav,Neutral
6102.wav,Neutral
6102.wav,Neutral
6102.wav,Neutral
6102.wav,Neutral
6102.wav,Happy
6102.wav,Sad
6102.wav,Happy
6102.wav,Happy
6102.wav,Happy
6102.wav,Happy
6103.wav,Happy
6103.wav,Neutral
6103.wav,Neutral
6103.wav,Neutral
6103.wav,Happy
6103.wav,Sad
6103.wav,Neutral
6103.wav,Sad
6103.wav,Sad
6103.wav,Neutral
6104.wav,Neutral
6104.wav,Angry
6104.wav,Neutral
6104.wav,Happy
6104.wav,Neutral
6104.wav,Sad
6104.wav,Neutral
6104.wav,Sad
6104.wav,Neutral
6104.wav,Neutral
6105.wav,Neutral
6105.wav,Neutral
6105.wav,Neutral
6105.wav,Neutral
6105.wav,Neutral
6105.wav,Sad
6105.wav,Happy
6105.wav,Neutral
6105.wav,Happy
6105.wav,Neutral
6106.wav,Neutral
6106.wav,Neutral
6106.wav,Neutral
6106.wav,Neutral
6106.wav,Sad
6106.wav,Neutral
6106.wav,Happy
6106.wav,Neutral
6106.wav,Neutral
6106.wav,Neutral
6107.wav,Sad
6107.wav,Neutral
6107.wav,Neutral
6107.wav,Angry
6107.wav,Neutral
6107.wav,Neutral
6107.wav,Neutral
6107.wav,Sad
6107.wav,Neutral
6107.wav,Happy
6108.wav,Sad
6108.wav,Angry
6108.wav,Neutral
6108.wav,Neutral
6108.wav,Sad
6108.wav,Neutral
6108.wav,Neutral
6108.wav,Sad
6108.wav,Neutral
6108.wav,Sad
6109.wav,Sad
6109.wav,Angry
6109.wav,Neutral
6109.wav,Sad
6109.wav,Happy
6109.wav,Neutral
6109.wav,Sad
6109.wav,Happy
6109.wav,Neutral
6109.wav,Neutral
6110.wav,Neutral
6110.wav,Neutral
6110.wav,Neutral
6110.wav,Happy
6110.wav,Sad
6110.wav,Neutral
6110.wav,Neutral
6110.wav,Neutral
6110.wav,Neutral
6110.wav,Neutral
6111.wav,Neutral
6111.wav,Neutral
6111.wav,Neutral
6111.wav,Neutral
6111.wav,Happy
6111.wav,Sad
6111.wav,Neutral
6111.wav,Happy
6111.wav,Neutral
6111.wav,Neutral
6112.wav,Neutral
6112.wav,Neutral
6112.wav,Sad
6112.wav,Neutral
6112.wav,Neutral
6112.wav,Happy
6112.wav,Happy
6112.wav,Neutral
6112.wav,Happy
6112.wav,Neutral
6113.wav,Sad
6113.wav,Neutral
6113.wav,Neutral
6113.wav,Neutral
6113.wav,Neutral
6113.wav,Neutral
6113.wav,Happy
6113.wav,Neutral
6113.wav,Angry
6113.wav,Sad
6114.wav,Happy
6114.wav,Happy
6114.wav,Happy
6114.wav,Neutral
6114.wav,Neutral
6114.wav,Happy
6114.wav,Happy
6114.wav,Happy
6114.wav,Happy
6114.wav,Happy
6115.wav,Neutral
6115.wav,Happy
6115.wav,Happy
6115.wav,Sad
6115.wav,Happy
6115.wav,Happy
6115.wav,Neutral
6115.wav,Neutral
6115.wav,Happy
6115.wav,Happy
6116.wav,Neutral
6116.wav,Angry
6116.wav,Happy
6116.wav,Neutral
6116.wav,Angry
6116.wav,Angry
6116.wav,Happy
6116.wav,Angry
6116.wav,Happy
6116.wav,Happy
6117.wav,Sad
6117.wav,Sad
6117.wav,Angry
6117.wav,Neutral
6117.wav,Neutral
6117.wav,Neutral
6117.wav,Happy
6117.wav,Happy
6117.wav,Neutral
6117.wav,Neutral
6118.wav,Happy
6118.wav,Neutral
6118.wav,Happy
6118.wav,Neutral
6118.wav,Happy
6118.wav,Neutral
6118.wav,Happy
6118.wav,Neutral
6118.wav,Neutral
6118.wav,Neutral
6119.wav,Happy
6119.wav,Angry
6119.wav,Neutral
6119.wav,Angry
6119.wav,Happy
6119.wav,Sad
6119.wav,Neutral
6119.wav,Neutral
6119.wav,Neutral
6119.wav,Neutral
6120.wav,Neutral
6120.wav,Angry
6120.wav,Happy
6120.wav,Neutral
6120.wav,Neutral
6120.wav,Neutral
6120.wav,Neutral
6120.wav,Happy
6120.wav,Neutral
6120.wav,Neutral
6121.wav,Neutral
6121.wav,Sad
6121.wav,Sad
6121.wav,Neutral
6121.wav,Happy
6121.wav,Happy
6121.wav,Angry
6121.wav,Neutral
6121.wav,Neutral
6121.wav,Sad
6122.wav,Neutral
6122.wav,Neutral
6122.wav,Happy
6122.wav,Happy
6122.wav,Neutral
6122.wav,Happy
6122.wav,Sad
6122.wav,Neutral
6122.wav,Neutral
6122.wav,Happy
6123.wav,Sad
6123.wav,Neutral
6123.wav,Neutral
6123.wav,Neutral
6123.wav,Happy
6123.wav,Happy
6123.wav,Happy
6123.wav,Sad
6123.wav,Neutral
6123.wav,Sad
6124.wav,Sad
6124.wav,Angry
6124.wav,Neutral
6124.wav,Neutral
6124.wav,Happy
6124.wav,Neutral
6124.wav,Neutral
6124.wav,Happy
6124.wav,Angry
6124.wav,Sad
6125.wav,Angry
6125.wav,Happy
6125.wav,Happy
6125.wav,Happy
6125.wav,Neutral
6125.wav,Angry
6125.wav,Happy
6125.wav,Angry
6125.wav,Happy
6125.wav,Neutral
6126.wav,Sad
6126.wav,Sad
6126.wav,Sad
6126.wav,Neutral
6126.wav,Neutral
6126.wav,Neutral
6126.wav,Neutral
6126.wav,Happy
6126.wav,Neutral
6126.wav,Neutral
6127.wav,Angry
6127.wav,Neutral
6127.wav,Neutral
6127.wav,Neutral
6127.wav,Angry
6127.wav,Neutral
6127.wav,Sad
6127.wav,Neutral
6127.wav,Neutral
6127.wav,Angry
6128.wav,Neutral
6128.wav,Neutral
6128.wav,Neutral
6128.wav,Happy
6128.wav,Neutral
6128.wav,Angry
6128.wav,Neutral
6128.wav,Neutral
6128.wav,Happy
6128.wav,Neutral
6129.wav,Happy
6129.wav,Neutral
6129.wav,Neutral
6129.wav,Neutral
6129.wav,Sad
6129.wav,Happy
6129.wav,Happy
6129.wav,Neutral
6129.wav,Neutral
6129.wav,Happy
6130.wav,Neutral
6130.wav,Neutral
6130.wav,Neutral
6130.wav,Happy
6130.wav,Neutral
6130.wav,Neutral
6130.wav,Neutral
6130.wav,Neutral
6130.wav,Neutral
6130.wav,Neutral
6131.wav,Neutral
6131.wav,Neutral
6131.wav,Neutral
6131.wav,Neutral
6131.wav,Neutral
6131.wav,Happy
6131.wav,Neutral
6131.wav,Angry
6131.wav,Neutral
6131.wav,Neutral
6132.wav,Neutral
6132.wav,Neutral
6132.wav,Neutral
6132.wav,Neutral
6132.wav,Sad
6132.wav,Neutral
6132.wav,Neutral
6132.wav,Neutral
6132.wav,Sad
6132.wav,Neutral
6133.wav,Angry
6133.wav,Neutral
6133.wav,Neutral
6133.wav,Neutral
6133.wav,Neutral
6133.wav,Happy
6133.wav,Neutral
6133.wav,Sad
6133.wav,Neutral
6133.wav,Neutral
6134.wav,Happy
6134.wav,Sad
6134.wav,Neutral
6134.wav,Happy
6134.wav,Neutral
6134.wav,Neutral
6134.wav,Sad
6134.wav,Neutral
6134.wav,Neutral
6134.wav,Angry
6135.wav,Sad
6135.wav,Neutral
6135.wav,Neutral
6135.wav,Sad
6135.wav,Sad
6135.wav,Neutral
6135.wav,Neutral
6135.wav,Happy
6135.wav,Neutral
6135.wav,Neutral
6136.wav,Happy
6136.wav,Sad
6136.wav,Neutral
6136.wav,Happy
6136.wav,Sad
6136.wav,Sad
6136.wav,Neutral
6136.wav,Neutral
6136.wav,Neutral
6136.wav,Happy
6137.wav,Angry
6137.wav,Neutral
6137.wav,Happy
6137.wav,Angry
6137.wav,Neutral
6137.wav,Neutral
6137.wav,Happy
6137.wav,Happy
6137.wav,Neutral
6137.wav,Neutral
6138.wav,Neutral
6138.wav,Sad
6138.wav,Neutral
6138.wav,Neutral
6138.wav,Neutral
6138.wav,Neutral
6138.wav,Sad
6138.wav,Happy
6138.wav,Sad
6138.wav,Neutral
6139.wav,Neutral
6139.wav,Neutral
6139.wav,Sad
6139.wav,Sad
6139.wav,Neutral
6139.wav,Neutral
6139.wav,Angry
6139.wav,Neutral
6139.wav,Sad
6139.wav,Happy
6140.wav,Sad
6140.wav,Neutral
6140.wav,Neutral
6140.wav,Neutral
6140.wav,Neutral
6140.wav,Sad
6140.wav,Neutral
6140.wav,Sad
6140.wav,Sad
6140.wav,Happy
6141.wav,Happy
6141.wav,Neutral
6141.wav,Neutral
6141.wav,Angry
6141.wav,Sad
6141.wav,Neutral
6141.wav,Sad
6141.wav,Sad
6141.wav,Neutral
6141.wav,Happy
6142.wav,Happy
6142.wav,Happy
6142.wav,Sad
6142.wav,Neutral
6142.wav,Sad
6142.wav,Neutral
6142.wav,Neutral
6142.wav,Sad
6142.wav,Neutral
6142.wav,Neutral
64.wav,Happy
64.wav,Happy
64.wav,Happy
64.wav,Angry
64.wav,Neutral
64.wav,Happy
64.wav,Neutral
64.wav,Happy
64.wav,Happy
64.wav,Happy
65.wav,Angry
65.wav,Angry
65.wav,Angry
65.wav,Neutral
65.wav,Happy
65.wav,Sad
